id	possess
CB26-015	5
CB26-016	1
CB26-017	5
CB26-018	2
CB26-019	1
CB26-020	4
CB26-021	1
CB26-022	5
CB26-023	1
CB26-024	1
CB26-025	4
CB26-026	2
CB26-027	6
CB26-028	1
CB26-029	1
CB26-030	4
CB26-031	1
CB26-032	4
CB26-033	1
CB26-034	1
CB26-035	4
CB26-036	1
CB26-037	6
CB26-038	2
CB26-039	1
CB26-040	5
CB26-041	1
CB26-042	4
CB26-043	1
CB26-044	2
CB26-045	4
CB26-046	1
CB26-047	5
CB26-048	2
CB26-049	1
CB26-050	5
CB26-051	2
CB26-052	6
CB26-053	1
CB26-054	1
CB26-055	4
CB26-056	1
CB26-057	5
CB26-058	2
CB26-059	1
CB26-060	4
CB26-061	1
CB26-062	3
CB26-063	5
CB26-064	4
CB26-065	1
CB26-066	1
CB26-067	5
CB26-068	6
CB26-069	4
CB26-070	5
CB26-071	5
CB26-072	4
CB26-074	1
CB26-075	6
CB26-076	1
CB26-077	5
CB26-078	5
CB26-079	5
CB26-080	5
CB26-081	5
CB26-CX01	2
CB26-CX02	1
CB26-CX03	1
CB26-CX04	1
CB26-CX05	1
CB26-CX06	1
CB26-X01	2
CB26-X02	1
CB26-X03	1
CB26-X04	1
CB26-X05	1
CB26-X06	1
CB30-X01	3
CB34-X01	3
PC01-001	3
PC01-RV001	3
PC01-RV002	3
PC01-RV003	3
PC01-CX01	4
PC01-X01	3
PC01-CP01	3
PC02-001	8
PC02-002	8
PC02-RV001	8
PC02-RV002	8
PC02-CX01	9
PC02-X01	8
PC02-CP01	8
PC03-001	3
PC03-002	3
PC03-003	3
PC03-004	3
PC03-005	3
PC03-X01	3
PC03-X02	3
PC03-X03	3
P010	2
P013	1
P032	1
P040	1
P046	1
P064	1
P066	1
P069	1
P070	2
P071	1
P075	1
P076	1
P14-05	1
P14-16	5
P14-18	1
P14-21	1
P14-23	1
P14-27	1
P14-29	3
P14-30	1
P14-31	4
P14-40	1
P14-42	8
P14-44	3
P14-46	1
P14-47	1
P14-X04	2
P14-X05	1
P15-08	5
P15-09	1
P15-10	1
P15-20	1
P15-22	1
P16-01	3
P16-04	4
P16-05	1
P16-06	6
P16-09R	2
P16-09A	1
P16-09E	3
P16-09D	2
P16-09S	2
P16-10	1
P16-13	3
P16-15	3
P16-16	3
P16-17	7
P16-18	1
P16-24	1
P16-25	3
P17-09	3
P17-12	8
P17-13	7
P17-14	1
P17-15	3
P17-18	1
P17-19	1
P17-21	1
P17-22	1
P17-24	1
P17-EXG02	1
P17-EXG03	1
P17-EXG04	1
P17-EXG06	1
P18-01	1
P18-03	1
P18-04	6
P18-05	2
P18-06	3
P18-07	3
P18-08	1
P18-09	1
P19-01	4
P19-02	3
P19-03	9
P19-04	1
P19-05	4
P19-06	8
P19-07	5
P19-08	9
P19-09	1
P19-10	3
P19-11	3
P19-12	10
P19-13	2
P19-14	7
P19-17	6
P19-18	17
P19-19	3
P19-20	6
P19-21	1
P19-22	3
P20-01	19
P20-02	1
P20-03	1
P20-05	1
P20-06	2
P20-09	3
P20-10	1
P20-11	1
P20-12	3
P20-13	1
P20-15	1
P20-17	3
P20-18	3
P21-01	1
P21-02	4
P21-03	2
P21-04	1
P21-05	1
P21-06	4
P21-07	1
P21-08	1
P21-11	1
P21-13	1
P21-15	1
P21-18	1
P21-19	2
P21-20	1
P22-03	1
P22-04	1
P22-05	1
P22-07	1
P22-08	1
P22-11	1
P23-07	3
P23-12	1
P23-14	1
P24-03	1
P24-09	1
P25-08	1
CP13-01	2
CP14-01	1
CP14-02	3
CP14-X01D	1
CP14-X02R	1
CP14-X07	3
CP14-X08	1
CP14-X09	1
CP14-X10	6
CP14-X11	1
CP14-X13	2
CP14-X14R	3
CP14-X15	1
CP14-X21	5
CP14-X22	4
PB12-03	2
PB13-04	1
PB15-01	3
PB16-D01	3
PB16-D02	1
PB16-D03	1
PB16-D04	1
PB16-D05	1
PB16-DD01	1
PB17-X01	1
PB17-X02	1
PB17-X03	1
PB17-X04	1
PB17-X05	1
PB17-RVX01	2
PB17-RVX02	2
PB17-RVX03	2
PB18-U01	3
PB18-U02	3
PB18-U03	3
PB18-U04	3
PB18-U05	3
PB18-U06	3
PB18-U07	3
PB18-X01	1
PB18-X02	1
PB18-X03	1
PB01-H01	1
PB01-H02	3
PB01-H03	1
PB02-G01	4
PB02-G02	4
PB02-G03	4
PB02-G04	4
PB02-G05	4
PB02-G06	4
PB02-G07	4
PB02-G08	4
PB02-G09	4
PB02-G10	4
PB05-D01	3
PB05-D02	1
PB05-D03	1
PB05-D04	2
PB08-001	6
PB08-002	6
PB08-003	6
PB08-004	4
PB08-005	4
PB08-006	4
PB08-007	4
PB08-008	6
PB08-009	6
PB08-010	4
PB08-011	6
PB08-012	4
PB08-013	4
PB08-X01	4
PB08-X02	4
PB08-CP01	4
PB08-CP02	4
PB08-CP03	4
PB09-001	3
PB09-002	3
PB09-003	3
PB09-004	3
PB14-X01	2
PB15-D01	1
PB15-D02	1
PB15-D03	1
PB15-D04	1
PB15-D05	2
PB15-D06	1
PB15-D07	1
PB15-D08	1
PB15-D09	1
PB15-D10	1
PB27-001	2
PB29-001	6
PB29-002	6
PB29-003	6
PB29-004	6
PB29-005	6
PB29-006	6
PB29-007	6
PB29-008	6
PB29-009	6
PB29-010	6
PX05	1
PX15	1
PX17	5
PX19	1
PX13-03	1
PX14-03	1
PX14-08	1
PX14-09	1
PX15-03	3
PX15-05	2
PX15-06	1
PX15-08	2
PX16-03	4
PX18-02	1
PX19-01	3
PX19-02	3
PX19-03	3
PX19-04	3
PX19-05	4
PX19-06	3
PX20-01	6
PX20-02	6
PX20-03	3
PX20-04	5
PX20-05	3
PX21-03	3
PX21-05	3
PX22-01	1
X001	2
X002	1
X003A	1
X004	1
X005R	3
X005A	3
X005E	3
X005D	3
X005T	3
X005S	3
X006	1
X007	1
X008	2
X011	1
X012D	2
X013	1
X014	1
X016	1
X017	1
X022	2
X13-01	1
X13-05	1
X13-09	4
X13-10	1
X13-12	1
EX001	1
EX002	1
EX003	1
EX004	1
EX008	1
EX013	1
EX022	1
EX13-05	1
LM14-02	1
LM14-04	1
LM14-05	1
LM14-06	1
LM15-01	1
LM15-02	1
LM15-03	1
LM16-01	5
LM16-03	6
LM16-04	1
LM16-06	1
LM16-08	1
LM16-09	1
LM16-D01	5
LM16-D02	5
LM16-D03	5
LM16-D04	5
LM16-D05	5
LM17-01	8
LM17-02	5
LM17-03	4
LM17-04	5
LM17-05	4
LM17-06	4
LM17-07	4
LM17-08	3
LM17-09	5
LM17-10	5
LM17-11	4
LM17-12	4
LM18-01	3
LM18-02	3
LM18-03	3
LM18-04	3
LM18-05	4
LM18-06	3
LM18-07	4
LM18-08	3
LM18-09	4
LM18-10	4
LM18-G01	3
LM18-G02	3
LM18-G03	3
LM18-G04	3
LM18-G05	3
LM18-G06	3
LM18-G07	3
LM19-01	3
LM19-02	3
LM19-03	3
LM19-04	3
LM19-05	3
LM19-06	3
LM19-U01	3
LM19-U02	3
LM19-U03	3
LM19-U04	3
LM19-U05	3
LM19-U06	3
LM19-U07	6
LM19-U08	3
LM22-01R	7
LM22-01A	6
LM22-01E	6
LM22-01D	6
LM22-01T	6
LM22-01S	6
SJ13-11	1
SJ13-25	1
SJ14-01	1
SJ14-02	1
SJ14-04	1
SJ14-05	1
SJ14-06	1
SJ14-07	1
SJ14-08	1
SJ14-09	1
SJ14-10	1
SJ14-11	1
SJ14-12	1
SJ14-13	1
SJ14-14	1
SJ14-15	1
SJ14-16	1
SJ14-17	1
SJ14-18	1
SJ14-19	1
SJ14-20	1
SJ14-21	1
SJ14-22	1
SJ14-23	1
SJ14-24	1
SJ14-25	1
SJ14-27	1
SJ14-28	1
SJ14-29	1
SJ15-01	1
SJ15-02	2
SJ15-03	3
SJ15-04	2
SJ15-05	2
SJ15-06	1
SJ15-07	1
SJ15-08	2
SJ15-09	1
SJ15-10	1
SJ15-13	1
SJ15-14	1
SJ15-15	1
SJ15-16	2
SJ15-17	1
SJ15-18	1
SJ15-19	1
SJ15-20	1
SJ16-01	1
SJ16-02	1
SJ16-03	2
SJ16-04	1
SJ16-07	1
SJ16-08	1
SJ16-09	1
SJ16-10	1
SJ16-11	1
SJ16-12	1
SJ16-13	1
SJ16-14	1
SJ16-15	1
SJ16-16	1
SJ17-01	1
SJ17-02	1
SJ17-03	1
SJ17-04	1
SJ17-05	1
SJ17-06	1
SJ17-07	1
SJ17-08	1
SJ17-09	1
SJ17-10	1
SJ17-11	1
SJ18-01	1
SJ18-02	1
SJ18-03	1
SJ18-04	1
SJ18-05	1
SJ18-06	1
SJ18-07	1
SJ18-08	1
SJ18-09	1
SJ18-10	1
SJ19-01	1
SJ19-02	2
SJ19-03	1
SJ19-04	1
SJ19-05	1
SJ19-06	1
SJ19-07	1
SJ19-08	1
KF-01	1
KF-15	1
